Timestamp,Usuario,NFC ID,Lote,Blanco,Negro,Estado,Origen
2025-02-27 16:21:10,Pablo,1d6bf8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:21:05,Pablo,1d76f8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:21:01,Pablo,1d4620e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:20:57,Pablo,1d4120e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:20:53,Pablo,1d6420e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:20:46,Pablo,1d6320e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:20:43,Pablo,1d4220e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:20:34,Pablo,1d6ff8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:20:29,Pablo,1d6cf8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:20:26,Pablo,1d75f8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:20:21,Pablo,1d67f8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:20:17,Pablo,1d74f8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:20:11,Pablo,1d4720e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:20:07,Pablo,1d83f8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:16:59,Pablo,1d6ef8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:16:54,Pablo,1d7d20e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:16:50,Pablo,1d4320e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:16:46,Pablo,1d6df8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:16:40,Pablo,1d4820e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:51,Pablo,1d6220e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:45,Pablo,1d5c20e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:41,Pablo,1d6120e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:37,Pablo,1d6020e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:32,Pablo,1d77f8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:29,Pablo,1d6e20e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:24,Pablo,1d6d20e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:20,Pablo,1d4920e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:16,Pablo,1d4420e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:12,Pablo,1d5f20e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:06,Pablo,1d4a20e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:14:03,Pablo,1d6c20e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:13:59,Pablo,1d6b20e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:13:53,Pablo,1d5e20e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:13:49,Pablo,1d5d20e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:13:32,Pablo,1d6a20e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:13:22,Pablo,1d68f8e6980000,4,1,0,nfc_OK,esp32
2025-02-27 16:13:16,Pablo,1d6920e7980000,4,1,0,nfc_OK,esp32
2025-02-27 16:02:37,Sofi,1d5dc85b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:02:32,Sofi,1dc8bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:02:27,Sofi,1db7bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:02:19,Sofi,1d58c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:02:14,Sofi,1da9bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:02:08,Sofi,1d9f7b5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:02:03,Sofi,1da07b5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:01:57,Sofi,1dbfbc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:01:52,Sofi,1d504a5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:01:46,Sofi,1d09c95b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:01:34,Sofi,1db3bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:01:30,Sofi,1d58955b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:01:24,Sofi,1d9a7b5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:01:14,Sofi,1d5bc85b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:01:01,Sofi,1d5cc85b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:00:56,Sofi,1d57955b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:00:50,Sofi,1d5ac85b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:00:42,Sofi,1d514a5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:00:36,Sofi,1dc9bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:00:27,Sofi,1d5ec85b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:00:18,Sofi,1d5f955b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:00:11,Sofi,1da8bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 16:00:03,Sofi,1d524a5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:59:56,Sofi,1d08c95b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:59:50,Sofi,1da7bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:59:44,Sofi,1d59c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:59:39,Sofi,1d50c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:59:30,Sofi,1d51c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:59:23,Sofi,1dacbc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:59:15,Sofi,1db8bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:59:08,Sofi,1da6bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:59:03,Sofi,1da5bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:58:56,Sofi,1da4bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:58:50,Sofi,1d59955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:58:44,Sofi,1d61955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:58:38,Sofi,1d56955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:58:29,Sofi,1d60955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:58:19,Sofi,1d53955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:58:13,Sofi,1d63955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:58:07,Sofi,1d62955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:58:00,Sofi,1dc7bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:57:53,Sofi,1daabc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:57:47,Sofi,1d54955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:57:42,Sofi,1d66955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:57:37,Sofi,1d6a955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:57:32,Sofi,1dcabc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:56:03,Sofi,1d564a5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:55:56,Sofi,1d69955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:55:48,Sofi,1d9b7b5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:55:37,Sofi,1dc1bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:55:31,Sofi,1d54c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:55:26,Sofi,1d02c95b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:55:17,Sofi,1dc6bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:55:10,Sofi,1d51955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:55:01,Sofi,1d4e4a5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:54:55,Sofi,1dc0bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:54:25,Sofi,1d4f4a5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:54:17,Sofi,1dabbc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:54:01,Sofi,1d52955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:53:55,Sofi,1dce955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:53:49,Sofi,1dc4bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:53:43,Sofi,1d57c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:53:34,Sofi,1dc5bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:53:27,Sofi,1d56c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:53:21,Sofi,1dbebc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:53:04,Sofi,1db9bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:52:55,Sofi,1deabc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:52:50,Sofi,1dadbc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:52:45,Sofi,1dbbbc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:52:39,Sofi,1d55c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:52:33,Sofi,1d544a5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:52:26,Sofi,1d00c95b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:52:21,Sofi,1df4c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:52:09,Sofi,1db4bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:52:01,Sofi,1d4d4a5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:51:53,Sofi,1daebc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:51:50,Sofi,1d64955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:51:35,Sofi,1d8fbc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:51:28,Sofi,1d844a5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:51:21,Sofi,1dc3bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:51:15,Sofi,1d01c95b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:51:01,Sofi,1df5c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:50:25,Sofi,1dc2bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:50:18,Sofi,1d68955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:50:11,Sofi,1dbcbc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:50:05,Sofi,1d52c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:49:58,Sofi,1d534a5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:49:53,Sofi,1d6d955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:49:46,Sofi,1d6e955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:49:40,Sofi,1debbc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:49:34,Sofi,1d53c85b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:49:27,Sofi,1db0bc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:49:21,Sofi,1d6b955b980000,3,0,1,nfc_OK,esp32
2025-02-27 15:49:05,Sofi,1dafbc5b980000,3,0,1,nfc_OK,esp32
2025-02-27 14:56:56,Rodrigo,1d6c955b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:56:48,Rodrigo,1db1bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:56:39,Rodrigo,1d67955b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:56:33,Rodrigo,1db2bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:56:26,Rodrigo,1d03c95b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:56:15,Rodrigo,1d9c7b5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:56:08,Rodrigo,1d5d955b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:55:59,Rodrigo,1d04c95b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:55:52,Rodrigo,1d8ebc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:55:46,Rodrigo,1d8dbc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:55:18,Rodrigo,1d05c95b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:55:12,Rodrigo,1d5c955b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:54:59,Rodrigo,1d6f955b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:54:52,Rodrigo,1db6bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:54:45,Rodrigo,1d8cbc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:54:30,Rodrigo,1d9d7b5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:54:23,Rodrigo,1d70955b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:54:18,Rodrigo,1d9e7b5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:54:13,Rodrigo,1db5bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:54:07,Rodrigo,1d06c95b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:54:00,Rodrigo,1d5b955b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:53:54,Rodrigo,1d5e955b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:53:48,Rodrigo,1d07c95b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:53:40,Rodrigo,1d5a955b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:53:35,Rodrigo,1d51965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:53:31,Rodrigo,1d50965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:51:45,Rodrigo,1d44965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:51:41,Rodrigo,1d36965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:51:34,Rodrigo,1d34965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:51:29,Rodrigo,1d61c85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:51:18,Rodrigo,1d46965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:51:12,Rodrigo,1da1bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:51:06,Rodrigo,1d48965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:50:59,Rodrigo,1d95bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:50:56,Rodrigo,1d33965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:50:51,Rodrigo,1d35965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:50:43,Rodrigo,1dfdc85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:50:38,Rodrigo,1d96bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:50:33,Rodrigo,1d47965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:50:29,Rodrigo,1d62c85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:50:24,Rodrigo,1d37965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:50:18,Rodrigo,1d45965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:50:02,Rodrigo,1dfcc85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:49:57,Rodrigo,1d9fbc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:49:52,Rodrigo,1d43965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:49:48,Rodrigo,1d38965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:49:20,Rodrigo,1d3a965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:49:15,Rodrigo,1d90bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:48:20,Rodrigo,1d39965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:48:16,Rodrigo,1d3b965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:48:11,Rodrigo,1dffc85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:48:04,Rodrigo,1d49965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:48:00,Rodrigo,1d3c965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:47:52,Rodrigo,1d42965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:47:48,Rodrigo,1d92bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:47:43,Rodrigo,1d64c85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:47:39,Rodrigo,1d3d965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:47:34,Rodrigo,1d91bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:47:28,Rodrigo,1d99bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:47:21,Rodrigo,1d63c85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:47:16,Rodrigo,1d9ebc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:45:34,Rodrigo,1d4c965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:45:27,Rodrigo,1d4d965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:45:22,Rodrigo,1d4b965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:45:17,Rodrigo,1d4a965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:45:06,Rodrigo,1da2bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:45:01,Rodrigo,1d9dbc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:44:51,Rodrigo,1d94bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:44:43,Rodrigo,1d3e965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:44:38,Rodrigo,1d4e965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:44:33,Rodrigo,1d4f965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:44:27,Rodrigo,1d93bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:44:22,Rodrigo,1d9abc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:44:15,Rodrigo,1d0bc95b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:44:08,Rodrigo,1d97bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:59,Rodrigo,1da3bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:53,Rodrigo,1d4c4a5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:45,Rodrigo,1d3f965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:41,Rodrigo,1d40965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:37,Rodrigo,1d41965b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:34,Rodrigo,1df6c85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:30,Rodrigo,1df7c85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:25,Rodrigo,1dfec85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:20,Rodrigo,1dfbc85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:16,Rodrigo,1dfac85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:11,Rodrigo,1d98bc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:06,Rodrigo,1df9c85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:43:00,Rodrigo,1df8c85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:42:55,Rodrigo,1d60c85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:42:50,Rodrigo,1d0ac95b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:42:43,Rodrigo,1d65c85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:42:34,Rodrigo,1d9cbc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:42:21,Rodrigo,1d66c85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:42:14,Rodrigo,1d5fc85b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:42:01,Rodrigo,1d817b5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:41:53,Rodrigo,1d9bbc5b980000,2,0,1,nfc_OK,esp32
2025-02-27 14:27:53,Rosario,1d1763e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:27:43,Rosario,1dd974e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:27:38,Rosario,1d1563e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:27:29,Rosario,1d4163e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:27:23,Rosario,1dd774e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:27:13,Rosario,1dd574e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:27:00,Rosario,1dd374e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:26:53,Rosario,1dc82ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:26:47,Rosario,1dd174e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:26:40,Rosario,1d1463e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:26:32,Rosario,1dd874e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:26:25,Rosario,1d1663e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:26:17,Rosario,1d1863e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:26:10,Rosario,1dd674e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:26:04,Rosario,1dd274e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:25:58,Rosario,1dd474e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:25:52,Rosario,1dd074e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:25:42,Rosario,1dc574e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:24:53,Rosario,1d1363e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:24:41,Rosario,1d1163e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:24:33,Rosario,1d3f63e7980000,1,1,0,nfc_OK,esp32
